dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,label
6.205413956195116e-05,-0.00011359539348632097,-9.78793395916e-05,-3.760694380616769e-05,-2.95703921437962e-06,-3.498067962937057e-05,1.3311439033714123e-05,-1.8011138308793306e-05,-1.3796267012367025e-05,6.356981612043455e-05,-8.645831258036196e-06,-9.65938379522413e-05,6.9929956225678325e-06,-7.851776172174141e-05,3.590968844946474e-05,-1.9732506189029664e-06,-2.189718361478299e-05,4.8421941755805165e-05,3.3211701520485803e-05,4.38013557868544e-06,2.0
8.769734995439649e-05,-4.1950555896619335e-05,-0.00013458830653689802,-5.887567749596201e-05,-6.16367906332016e-05,-5.364002936403267e-05,0.00011048492160625756,-4.123066537431441e-05,-4.021207496407442e-05,8.77817947184667e-05,-8.488900493830442e-05,-4.385976353660226e-05,-5.592083834926598e-05,-6.01246501901187e-05,2.232232509413734e-05,4.727698978967965e-06,-9.829500049818307e-05,-2.678787723198184e-06,7.57143716327846e-05,4.211664054309949e-05,9.0
-5.546924876398407e-05,1.2684293324127793e-05,-7.871459820307791e-05,-6.695845513604581e-05,6.281873538682703e-06,4.4413329305825755e-05,0.00014040667156223208,-3.6587505746865645e-05,0.00012020183203276247,-2.8658150768023916e-05,-6.000179564580321e-05,-2.903179483837448e-05,6.043670873623341e-05,-0.00014761282363906503,-3.333426866447553e-05,1.487217377871275e-05,2.4666955141583458e-05,4.961866943631321e-05,-9.36876458581537e-05,1.9090823116130196e-05,0.0
-1.2440137652447447e-05,-2.999982825713232e-05,-5.823935134685598e-05,0.0001552854519104585,3.466052294243127e-05,-6.310415301413741e-07,-0.00013974039757158607,-8.201270247809589e-06,-5.279933611745946e-05,2.677322663657833e-05,-0.00012731274182442576,-8.184571925085038e-06,-2.89142790279584e-05,1.3336037227418274e-05,-2.617363861645572e-05,2.6239777071168646e-06,-7.103875395841897e-05,0.00011281373735982925,-5.431095269159414e-05,-7.621009717695415e-05,1.0
-0.00011561362771317363,6.0533624491654336e-05,5.770782445324585e-05,5.295207665767521e-05,-8.659589366288856e-05,0.0001402071793563664,-6.442068115575239e-05,4.095070107723586e-05,4.859568434767425e-05,-5.955802771495655e-05,-9.37231452553533e-05,5.454603160615079e-05,5.453483390738256e-05,-9.251430310541764e-05,7.263461884576827e-05,0.00016736084944568574,-2.2004063794156536e-05,2.684406535991002e-05,1.608166712685488e-05,-1.7932106857188046e-06,4.0
-7.032218127278611e-05,1.6297479305649176e-05,-7.764391193632036e-05,-6.599056359846145e-05,-2.3936579509609146e-06,5.378230707719922e-05,0.00014575592649634928,-3.840553472400643e-05,0.00010082124208565801,-2.85202004306484e-05,-5.627082282444462e-05,-3.3976499253185466e-05,5.835845513502136e-05,-0.0001380781759507954,-3.487077992758714e-05,1.7595226381672546e-05,3.5955039493273944e-05,4.646555316867307e-05,-8.663157495902851e-05,2.8489197575254366e-05,0.0
6.778699753340334e-05,-8.582192822359502e-05,-0.00010410982940811664,-3.887063212459907e-05,-1.0654268862708705e-06,-3.1211158784572035e-05,2.058484824374318e-05,-1.5804551367182285e-05,-1.9743900338653475e-05,6.154643051559106e-05,-3.3546039048815146e-05,-9.832004434429109e-05,-9.783707355381921e-06,-9.422016591997817e-05,2.7776884962804615e-05,2.5631379685364664e-07,-3.358591129654087e-05,2.5308128897449933e-05,3.8774618587922305e-05,1.5643117876606993e-05,2.0
-6.030655276845209e-05,7.671145795029588e-06,-7.255905802594498e-05,-5.6763023167150095e-05,4.865682058152743e-06,5.71939381188713e-05,0.0001400026521878317,-4.597181032295339e-05,0.00011669112427625805,-3.616627509472892e-05,-6.560259498655796e-05,-2.7966525522060692e-05,5.205554043641314e-05,-0.00014365038077812642,-3.991748235421255e-05,6.312129698926583e-06,2.9234501198516227e-05,5.335596506483853e-05,-9.587721433490515e-05,2.4764134650467895e-05,0.0
8.500914555042982e-05,-0.00010030246630776674,-9.775475336937234e-05,-5.710582991014235e-05,-9.49434434005525e-06,-2.733584915404208e-05,4.6124059736030176e-05,-1.7010914234560914e-05,-2.9288799851201475e-05,7.20443858881481e-05,-2.4454668164253235e-05,-0.00010146198474103585,-1.7029396985890344e-05,-9.349187894258648e-05,4.0493217966286466e-05,1.0780342563521117e-05,-2.2535146854352206e-05,2.2846152205602266e-05,5.8644378441385925e-05,2.5144512619590387e-05,2.0
8.922985580284148e-05,-3.830212517641485e-05,-0.00013456847227644175,-5.870395398233086e-05,-7.979523797985166e-05,-2.0372030121507123e-05,0.0001597880618646741,-4.149906453676522e-05,-4.910440475214273e-05,9.504692570772022e-05,-0.00011072222696384415,1.7817437765188515e-05,-6.262492388486862e-05,-6.613982259295881e-05,-1.5131081454455853e-07,-8.733331924304366e-08,-0.00011319976329104975,-3.5856628528563306e-05,8.761997014516965e-05,4.2404732084833086e-05,9.0
2.585230686236173e-05,-1.5982619515853003e-05,-5.65081209060736e-05,8.300263289129362e-05,6.0633072280324996e-05,0.0001304165052715689,-0.00011112708307337016,-2.4915665562730283e-05,-9.475013212068006e-05,8.789138519205153e-07,-4.42502714577131e-05,-1.132751458499115e-05,-1.0045720273410552e-06,-1.7948879758478142e-05,4.877297396888025e-05,8.766794780967757e-05,-4.289630305720493e-05,4.1590959881432354e-05,-5.024126949138008e-05,1.2361258995952085e-05,5.0
8.855875057633966e-05,-3.1516352464677766e-05,-0.00013225010479800403,-5.402207170845941e-05,-7.129837467800826e-05,-3.777661913773045e-05,0.00014397630002349615,-4.296276165405288e-05,-4.5659187890123576e-05,9.397174289915711e-05,-0.00010245581506751478,-1.077500928658992e-05,-6.788641621824354e-05,-6.283705442911014e-05,6.525209755636752e-06,4.384506610222161e-06,-0.0001032393702189438,-8.728497959964443e-06,7.751062366878614e-05,4.670274574891664e-05,9.0
5.54846556042321e-05,-0.00011148179328301921,-8.61887019709684e-05,-4.090750007890165e-05,1.4857070027574082e-06,-2.0548119209706783e-05,2.5905046641128138e-05,-1.2359771062619984e-05,-3.3300777431577444e-05,6.404058512998745e-05,-4.888654075330123e-06,-0.00010220208059763536,1.4350363926496357e-05,-0.00011354614980518818,5.100710768601857e-05,-1.4747638488188386e-07,1.0199011740041897e-05,4.446539969649166e-05,4.05223727284465e-05,1.982644243980758e-05,2.0
4.0385966713074595e-06,-6.763070996385068e-05,-7.214664219645783e-05,-7.655391527805477e-06,3.080119495280087e-05,6.246866541914642e-05,8.634782716399059e-06,-1.9371296730241738e-05,-5.768282790086232e-06,2.6532215997576714e-05,-1.7063402992789634e-05,-4.0505790821043774e-05,2.8074065994587727e-05,-0.00011384585377527401,2.0285777281969786e-05,6.320959801087156e-05,1.8232727597933263e-05,2.528405821067281e-05,-2.0547180611174554e-05,3.3691721910145134e-05,2.0
-5.404077091952786e-05,9.375256922794506e-06,-8.06723692221567e-05,-5.516039891517721e-05,-5.265756954031531e-06,5.3759686124976724e-05,0.00014310785627458245,-3.279978045611642e-05,0.00011745827941922471,-3.0371644243132323e-05,-7.267634646268561e-05,-2.3796816094545648e-05,5.2414539823075756e-05,-0.00014745380030944943,-4.006898598163389e-05,6.7330984165892005e-06,2.8983278753003106e-05,5.0275211833650246e-05,-9.61284022196196e-05,1.9609491573646665e-05,0.0
9.672837040852755e-05,-4.4138869270682335e-05,-0.00011481367982923985,-4.5860509999329224e-05,-6.446058250730857e-05,-3.0564617190975696e-05,9.786340524442494e-05,-4.976867785444483e-05,-3.8694135582773015e-05,8.928649185691029e-05,-6.327047594822943e-05,-3.684354305732995e-05,-4.886834722128697e-05,-6.118352030171081e-05,1.5643574442947283e-05,1.2839311239076778e-05,-8.35787650430575e-05,-2.897878175645019e-06,7.593160989927128e-05,3.0333854738273658e-05,9.0
2.0121660782024264e-05,-1.7489343008492142e-05,-5.814328324049711e-05,5.100599810248241e-05,6.1111590184737e-05,0.0001597361988388002,-8.45319009386003e-05,-2.208927253377624e-05,-9.232202137354761e-05,1.8059508875012398e-06,-1.921416333061643e-05,-4.21452705268166e-06,1.597395385033451e-05,-5.262412742013112e-05,5.0520087825134397e-05,0.00010945943358819932,-2.7351046810508706e-05,3.143122012261301e-05,-5.146179682924412e-05,4.952240487909876e-05,5.0
1.646724558668211e-05,-9.30587702896446e-06,-5.458495070342906e-05,4.9089798267232254e-05,6.203075463417917e-05,0.00015805147995706648,-7.518862548749894e-05,-1.9809049263130873e-05,-9.016905823955312e-05,7.647260645171627e-06,-2.1663658117176965e-05,4.790964794665342e-06,1.6483718354720622e-05,-5.624418190564029e-05,5.147869524080306e-05,0.00010856053995667025,-3.0274386517703533e-05,2.975718234665692e-05,-4.301683293306269e-05,5.334311936167069e-05,5.0
-1.9468250684440136e-05,2.7927344490308315e-06,-5.2120543841738254e-05,3.162136999890208e-05,5.3385916544357315e-05,0.00013466778909787536,-4.011273995274678e-05,-3.079686575802043e-05,-4.675830859923735e-05,-1.130197779275477e-05,-3.540675243129954e-05,-1.0218703209829982e-05,3.088744779233821e-05,-7.016427116468549e-05,2.4957942514447495e-05,9.300692181568593e-05,-4.011522833025083e-06,5.1931692723883316e-05,-6.576840678462759e-05,3.260354424128309e-05,5.0
8.173457172233611e-05,-3.741357068065554e-05,-0.00012759298260789365,-6.532056431751698e-05,-5.984629751765169e-05,-3.052421743632294e-05,0.0001389042881783098,-3.909150109393522e-05,-4.762536264024675e-05,9.00817321962677e-05,-9.392855281475931e-05,-1.2356929801171646e-05,-5.8528770750854164e-05,-5.8917376009048894e-05,8.649170922581106e-06,-2.83055123873055e-06,-0.00011311900743748993,-3.8341850085998885e-06,7.607314182678238e-05,4.06600083806552e-05,9.0
8.764560334384441e-05,-4.970587542629801e-05,-0.0001232690701726824,-6.400250276783481e-05,-6.576825398951769e-05,-2.188982762163505e-05,0.00012410632916726172,-3.911750536644831e-05,-5.388937643147074e-05,8.19153428892605e-05,-7.210663170553744e-05,-1.5449726561200805e-05,-4.5182056055637076e-05,-6.74485054332763e-05,7.7818040153943e-06,-3.4947152016684413e-07,-9.38965895329602e-05,-1.3096343536744826e-05,8.207742939703166e-05,4.904094021185301e-05,9.0
8.126621833071113e-05,-4.564252230920829e-05,-0.00013914356532040983,-7.405542419292033e-05,-7.150517194531858e-05,-3.31822557200212e-05,0.00013482777285389602,-4.182803968433291e-05,-4.179087045486085e-05,9.273122122976929e-05,-8.158804848790169e-05,-2.6548923415248282e-05,-6.830916390754282e-05,-7.312382513191551e-05,1.1249620001763105e-05,-8.5154824773781e-06,-0.00010483501682756469,-1.9559352949727327e-05,8.525929297320545e-05,4.6817709517199546e-05,9.0
-5.258239616523497e-05,1.692952537268866e-05,-7.489913696190342e-05,-4.316897684475407e-05,1.0159145858779084e-05,5.704752038582228e-05,0.00011779970373027027,-2.983188460348174e-05,0.00010979762009810656,-3.68967630492989e-05,-6.223707168828696e-05,-2.4204684450523928e-05,4.709108907263726e-05,-0.0001377362641505897,-2.358953861403279e-05,2.0498046069405973e-05,2.3915350539027713e-05,5.509093898581341e-05,-9.541012695990503e-05,1.1269103197264485e-05,0.0
-6.18541453150101e-05,1.334838816546835e-05,-8.234046981669962e-05,-5.810702350572683e-05,1.921483544720104e-06,5.663753836415708e-05,0.00015085913764778525,-3.443105015321635e-05,0.00012178257020423189,-3.282070247223601e-05,-6.716432835673913e-05,-2.381760350544937e-05,5.914733628742397e-05,-0.0001514643372502178,-4.080772851011716e-05,1.3689154002349824e-05,2.6192716177320108e-05,4.533884930424392e-05,-8.499363320879638e-05,2.3859569409978576e-05,0.0
-1.7445145203964785e-06,-5.476061414810829e-05,-3.7323847209336236e-05,7.899320917204022e-05,-3.191974974470213e-05,7.522988016717136e-05,9.512066026218235e-05,-2.8865360945928842e-05,-1.2461245205486193e-05,6.20626742602326e-05,-2.6897681891568936e-05,9.742955444380641e-05,2.74601061391877e-05,-8.581097063142806e-05,-7.007447129581124e-05,1.9877343220287003e-05,-2.141187542292755e-05,2.5917546736309305e-05,5.017429430154152e-05,-2.7017704269383103e-05,10.0
1.4110868505667895e-05,-2.143079473171383e-05,-5.7399043726036325e-05,5.031866385252215e-05,5.822985986014828e-05,0.00015854393132030964,-8.26139803393744e-05,-2.3329188479692675e-05,-9.784052963368595e-05,-3.0470800993498415e-06,-1.2104977940907702e-05,-4.578046173264738e-07,2.5634069970692508e-05,-5.1489623729139566e-05,5.1181217713747174e-05,0.00011293910210952163,-2.731265703914687e-05,3.083199408138171e-05,-4.5178956497693434e-05,4.151842585997656e-05,5.0
9.414074884261936e-05,-2.3730637622065842e-05,-0.0001356701395707205,-6.610476702917367e-05,-8.050999895203859e-05,-3.0786202842136845e-05,0.00015917613927740604,-5.32048761670012e-05,-4.149114465690218e-05,9.253618190996349e-05,-0.00010094350727740675,-8.017306754481979e-06,-6.593142461497337e-05,-7.109710713848472e-05,-1.229680492542684e-06,-4.78777292300947e-06,-0.00010983572428813204,-3.0745224648853764e-05,9.08407528186217e-05,5.2736573707079515e-05,9.0
8.997793338494375e-05,-4.739689393318258e-05,-0.0001278597192140296,-3.52133356500417e-05,-6.0410700825741515e-05,-2.9965176508994773e-05,0.00012079892621841282,-5.156313272891566e-05,-4.5469314500223845e-05,8.651961979921907e-05,-0.00010888926044572145,-4.0050599636742845e-06,-7.561982056358829e-05,-5.3520801884587854e-05,4.7851717681623995e-06,-5.342626536730677e-06,-0.0001076695989468135,-1.008131312119076e-05,8.242297917604446e-05,3.361120252520777e-05,9.0
9.197357576340437e-05,-3.1015406420920044e-05,-0.00014343031216412783,-4.735706897918135e-05,-7.009788532741368e-05,-3.4033066185656935e-05,0.00014182276208885014,-4.961325612384826e-05,-5.533790317713283e-05,0.000101343153801281,-0.00010409820242784917,-1.7558922991156578e-06,-6.115871656220406e-05,-5.584723112406209e-05,8.660266757942736e-06,-1.6597106878180057e-05,-0.00011144514428451657,-1.0564768672338687e-05,8.699705358594656e-05,4.298990097595379e-05,9.0
1.5097968571353704e-05,-7.601953257108107e-06,-5.336152753443457e-05,4.5939952542539686e-05,6.039173968019895e-05,0.0001631283957976848,-8.075025834841654e-05,-2.436329668853432e-05,-9.559457248542458e-05,-5.148322088643909e-07,-1.3510594726540148e-05,7.262127041940403e-07,2.2819229343440384e-05,-5.8249519497621804e-05,5.587037594523281e-05,0.00011614376126090065,-2.5902707420755178e-05,2.884773857658729e-05,-4.8034125939011574e-05,5.3342086175689474e-05,5.0
9.099705494008958e-05,-2.8977301553823054e-05,-0.00012367076124064624,-6.196030881255865e-05,-7.973782339831814e-05,-2.6523357519181445e-05,0.00015518472355324775,-3.304488927824423e-05,-4.643391366698779e-05,9.189784032059833e-05,-9.150290861725807e-05,-1.2047725249431096e-05,-6.582941568922251e-05,-7.375680434051901e-05,-3.4475087886676192e-06,-1.0674939403543249e-05,-0.00011385649122530594,-2.5099594495259225e-05,9.309170854976401e-05,5.080268601886928e-05,9.0
-3.212433148291893e-05,-1.3983437384013087e-05,-5.247032822808251e-05,0.00015889789210632443,4.561943933367729e-05,-8.498150236846413e-06,-0.00014658809232059866,-1.8512662791181356e-05,-5.8606576203601435e-05,3.448214556556195e-05,-0.00016212824266403913,5.3374651542981155e-06,-4.359699596534483e-05,2.583679452072829e-05,-3.1499992473982275e-05,-6.944797860342078e-06,-9.813783981371671e-05,0.00011633453686954454,-6.501213647425175e-05,-8.020101813599467e-05,1.0
8.406203414779156e-05,-3.227213892387226e-05,-0.00012589084508363158,-4.637050733435899e-05,-7.136367639759555e-05,-2.816619598888792e-05,0.00013223837595432997,-4.932752199238166e-05,-5.73118741158396e-05,8.799244824331254e-05,-7.604967686347663e-05,1.6841277101775631e-06,-4.761953459819779e-05,-6.0947910242248327e-05,-3.58494435204193e-06,-3.5859520721714944e-06,-0.0001027741891448386,-1.8382348571321927e-05,8.071018964983523e-05,3.627984915510751e-05,9.0
-2.2656044166069478e-05,-3.725994611158967e-05,-4.772498141392134e-05,0.0001466048852307722,4.636180528905243e-05,1.0677888894861098e-05,-0.0001486000110162422,-2.1637140889652073e-05,-5.10932004544884e-05,3.0310644433484413e-05,-0.000125489808851853,-8.266582881333306e-06,-2.475925793987699e-05,1.747424539644271e-05,-2.0689654775196686e-05,-4.967811037204228e-06,-5.0153474148828536e-05,0.0001181566622108221,-6.389009649865329e-05,-7.711262151133269e-05,1.0
8.93557516974397e-05,-3.030341940757353e-05,-0.00013803294859826565,-6.003671296639368e-05,-6.867813499411568e-05,-2.3050382878864184e-05,0.00014324307267088443,-4.475156310945749e-05,-5.288770989864133e-05,9.60246761678718e-05,-0.00010416949226055294,-9.85412043519318e-07,-6.85662089381367e-05,-6.251840386539698e-05,-6.862828740850091e-07,1.6380545275751501e-06,-0.00010704521264415234,-2.278919782838784e-05,9.16098288143985e-05,3.7113572034286335e-05,9.0
-5.4370138968806714e-05,1.1089996405644342e-06,-7.365232886513695e-05,-5.952980791334994e-05,1.7185957403853536e-05,6.0519414546433836e-05,0.00014851476589683443,-4.063247251906432e-05,0.0001184240827569738,-2.963252700283192e-05,-5.760878775618039e-05,-2.308351031388156e-05,5.700395558960736e-05,-0.0001402246707584709,-3.674889376270585e-05,1.3214597856858745e-05,3.181232386850752e-05,3.657671913970262e-05,-9.832862997427583e-05,2.379633951932192e-05,0.0
6.680437218165025e-05,-7.506966358050704e-05,-0.00010051803837995976,-3.615685272961855e-05,-2.5714896764839068e-05,-2.7138303266838193e-05,4.283597081666812e-05,-3.363697760505602e-05,-3.830578498309478e-05,7.316048140637577e-05,-8.257283298007678e-06,-7.995507621672004e-05,-1.7941227270057425e-05,-8.014797640498728e-05,2.0665567717514932e-05,6.783280696254224e-06,-4.21026925323531e-05,3.104454299318604e-05,5.864957347512245e-05,1.9059290934819728e-05,9.0
-5.0770046073012054e-05,1.2134507414884865e-05,-8.086250454653054e-05,-5.7355850003659725e-05,1.242708822246641e-05,5.080677510704845e-05,0.0001364944619126618,-2.6727891963673756e-05,0.00010545700206421316,-1.7462843970861286e-05,-6.25311367912218e-05,-2.1060746803414077e-05,4.6351662604138255e-05,-0.00014376742183230817,-2.479725662851706e-05,9.928393410518765e-06,2.8408217985997908e-05,3.954185012844391e-05,-9.403548028785735e-05,1.909854108816944e-05,0.0
-8.742263162275776e-06,-3.9343191019725055e-05,-5.826615233672783e-05,0.00015204148076009005,3.755334910238162e-05,-6.78096012052265e-06,-0.00014631488011218607,-1.753047399688512e-06,-4.96480570291169e-05,3.130429468001239e-05,-0.0001354485866613686,-5.736388629884459e-06,-3.674304753076285e-05,1.3676690286956728e-05,-1.786545180948451e-05,-8.537974281352945e-06,-7.484973320970312e-05,0.00011198769061593339,-4.4814394641434774e-05,-6.882150046294555e-05,1.0
7.976500637596473e-05,-5.1578124839579687e-05,-0.0001236863317899406,-5.402749957283959e-05,-5.525720916921273e-05,-3.0231774871936068e-05,0.00011529820039868355,-4.917263504466973e-05,-3.727700459421612e-05,8.512433123541996e-05,-6.583222420886159e-05,-2.0596869944711216e-05,-5.7272653066320345e-05,-6.517588917631656e-05,1.5402707504108548e-05,-5.752008291892707e-07,-9.314337512478232e-05,-1.2449784208001802e-06,8.863317634677514e-05,4.2485276935622096e-05,9.0
-2.8059777832822874e-05,-1.8244716557092033e-05,-4.8473604692844674e-05,0.0001669715711614117,4.047273250762373e-05,-6.218758244358469e-06,-0.00017354096053168178,-2.6280307793058455e-05,-5.5870841606520116e-05,3.094543353654444e-05,-0.00015257719496730715,-2.7961195883108303e-06,-4.72207429993432e-05,2.74639533017762e-05,-2.5496581656625494e-05,5.867332220077515e-06,-9.150896221399307e-05,0.00012020723079331219,-7.000647747190669e-05,-8.551802602596581e-05,1.0
-2.9702008760068566e-05,-3.744126297533512e-05,-4.995680137653835e-05,0.00014389038551598787,4.452094071893953e-05,-1.1764363989641424e-05,-0.00015291814634110779,-1.7413622117601335e-05,-4.6293134801089764e-05,2.928751928266138e-05,-0.0001325472694588825,-1.1228441508137621e-05,-3.3367137802997604e-05,1.6346537449862808e-05,-2.3589018383063376e-05,-2.129147105733864e-06,-7.37840891815722e-05,0.00011694208660628647,-6.769085302948952e-05,-7.46809528209269e-05,1.0
9.62928170338273e-05,-3.4515127481427044e-05,-0.00013906379172112793,-6.235225009731948e-05,-7.05193160683848e-05,-3.3380172681063414e-05,0.00013753832899965346,-4.2616273276507854e-05,-6.14561140537262e-05,0.00010040824417956173,-0.00011434125917730853,-8.491670087096281e-06,-8.556008106097579e-05,-6.108549132477492e-05,4.329602234065533e-06,-7.164075213950127e-06,-0.00011521877604536712,-1.9691558918566443e-05,8.553362567909062e-05,4.1943112591980025e-05,9.0
6.58308927086182e-05,-5.4538821132155135e-05,-0.00011059244570787996,-4.2782390664797276e-05,-5.516805322258733e-05,-3.132373603875749e-05,0.00010240109986625612,-3.783236752497032e-05,-2.7559544832911342e-05,7.091202132869512e-05,-5.45853836229071e-05,-2.6895182600128464e-05,-4.529688158072531e-05,-6.638551712967455e-05,1.5826939488761127e-05,1.2651038559852168e-05,-8.40732900542207e-05,1.1292999261058867e-05,6.597502942895517e-05,3.798368197749369e-05,9.0
9.449923527427018e-05,-3.885763362632133e-05,-0.00012932889512740076,-5.909140600124374e-05,-7.25252102711238e-05,-3.237815326428972e-05,0.00014666684728581458,-4.4347169023239985e-05,-4.9705442506819963e-05,9.213787416229025e-05,-9.581799531588331e-05,-1.664350929786451e-05,-5.97650941926986e-05,-6.826916069258004e-05,1.1562609870452434e-05,-1.476522083976306e-05,-0.00011013341281795874,-1.9112691006739624e-05,0.00010049135016743094,4.7742702008690685e-05,9.0
-7.807648944435641e-05,2.4152166588464752e-05,-6.96580100338906e-05,-6.782500713597983e-05,-6.341525022435235e-06,7.551318412879482e-05,0.0001386843650834635,-5.3190426115179434e-05,8.469999011140317e-05,-2.5173629182972945e-05,-6.568299431819469e-05,-3.1721574487164617e-05,4.328178692958318e-05,-0.00012933523976244032,-4.119302684557624e-05,2.3762728233123198e-05,4.3305968574713916e-05,4.753213215735741e-05,-7.166675641201437e-05,1.4149320122669451e-05,0.0
2.270180993946269e-05,-5.320985655998811e-05,-3.662647577584721e-05,7.004196231719106e-05,-2.520946873119101e-05,7.416117296088487e-05,9.826708992477506e-05,-3.5121200198773295e-05,-2.9662405722774565e-06,6.9402638473548e-05,-3.290555105195381e-05,6.937197758816183e-05,1.9568808056646958e-05,-0.00010606227442622185,-4.399471799843013e-05,2.4793484044494107e-05,-5.011551365896594e-06,3.319659299449995e-05,5.743448855355382e-05,-1.8300936062587425e-05,10.0
-4.720756260212511e-05,-6.140704499557614e-06,-4.105879634153098e-05,1.3085234968457371e-05,-4.903856824967079e-05,2.9131881092325784e-05,2.6308953238185495e-05,-3.0705195968039334e-05,1.6086987670860253e-05,1.4614221072406508e-05,-4.436085873749107e-05,-2.5563495000824332e-06,3.717343497555703e-05,-3.5021632356802e-05,-3.1015119020594284e-05,1.953192440851126e-05,-7.970291335368529e-06,-1.581928700034041e-06,9.985895303543657e-06,-9.727973520057276e-06,6.0
7.767473289277405e-05,-8.006964344531298e-05,-0.00011132218060083687,-5.517807221622206e-05,-2.7768075597123243e-05,-1.2953065379406326e-05,4.15877511841245e-05,-2.0685887648141943e-05,-5.7777368056122214e-05,8.201134914997965e-05,-3.850249413517304e-05,-7.630993786733598e-05,-1.9438615709077567e-05,-8.492656343150884e-05,3.2878473575692624e-05,8.421433449257165e-06,-4.3591400753939524e-05,2.34977705986239e-05,6.524774653371423e-05,2.3017761122900993e-05,9.0
6.3833620515652e-05,-0.00010324775212211534,-9.821991989156231e-05,-3.0948693165555596e-05,-1.748025169945322e-05,-2.6423986128065735e-05,1.4828885468887165e-05,-9.836587196332403e-06,-2.70788514171727e-05,4.903321678284556e-05,-2.8816873964387923e-05,-9.837563266046345e-05,5.688551027560607e-06,-9.266857523471117e-05,2.9058759537292644e-05,-6.451320587075315e-06,-7.0874129960429855e-06,2.828609103744384e-05,3.85226339858491e-05,1.0584308256511576e-05,2.0
4.1241080907639116e-05,-8.973051444627345e-05,-8.071071351878345e-05,-2.462160773575306e-05,-1.4599526366509963e-05,5.1284914661664516e-06,-1.170237737824209e-06,-2.099353696394246e-05,-7.585957064293325e-06,6.139752804301679e-05,1.8053264284390025e-05,-8.377293852390721e-05,2.7911133656743914e-05,-8.964537119027227e-05,2.1027561160735786e-05,3.226074477424845e-05,8.299757610075176e-07,5.046265141572803e-05,3.7238700315356255e-05,5.2698233048431575e-06,2.0
6.300477252807468e-05,-9.989365207729861e-05,-8.760882337810472e-05,-1.266953768208623e-05,9.964804121409543e-06,-3.55828924512025e-05,-8.508917744620703e-06,-1.3524588212021627e-05,-2.0811879949178547e-05,7.275185635080561e-05,-2.5736324460012838e-05,-9.003396553453058e-05,2.5286390155088156e-06,-7.52877676859498e-05,2.7092813979834318e-05,-2.9527636797865853e-06,-2.4686238248250447e-05,5.688340024789795e-05,2.443603443680331e-05,-6.277568900259212e-07,2.0
7.34065833967179e-05,-6.947512156330049e-05,-0.00010712337825680152,-5.4701762564945966e-05,-3.5894994653062895e-05,-1.7327056411886588e-05,7.659797120140865e-05,-2.4137194486684166e-05,-3.8352351111825556e-05,7.77003588154912e-05,-6.548682722495869e-05,-5.517796671483666e-05,-2.550298086134717e-05,-8.662744949106127e-05,1.950894875335507e-05,-6.557384040206671e-07,-6.332508928608149e-05,2.8812479285988957e-05,4.675122181652114e-05,2.3967670131241903e-05,9.0
-6.470471271313727e-05,2.3634438548469916e-06,-7.225073204608634e-05,-6.150568515295163e-05,1.6304984455928206e-05,5.054241046309471e-05,0.0001319821021752432,-2.650251190061681e-05,9.458472777623683e-05,-3.346678931848146e-05,-5.908943057875149e-05,-2.062538987956941e-05,5.527655594050884e-05,-0.00013456869055517018,-3.551035115378909e-05,7.929626008262858e-06,3.213178206351586e-05,4.962021921528503e-05,-9.122097981162369e-05,2.0580842829076573e-05,0.0
-5.584329119301401e-05,1.3002716514165513e-05,-7.757577986922115e-05,-6.590740667888895e-05,-5.005649200029438e-06,5.059776231064461e-05,0.0001626875891815871,-3.410406134207733e-05,0.00011451137834228575,-3.3916119718924165e-05,-6.306014256551862e-05,-2.091705027851276e-05,6.254015897866338e-05,-0.0001450064592063427,-4.058886042912491e-05,1.0722014849307016e-05,2.8779339118045755e-05,4.052793519804254e-05,-9.035301627591252e-05,2.3719969249214046e-05,0.0
-5.494952347362414e-05,8.676095603732392e-06,-7.673029904253781e-05,-5.5130498367361724e-05,6.484724053734681e-06,5.2190003771102056e-05,0.00014518736861646175,-3.124177601421252e-05,0.00011505431757541373,-3.157412720611319e-05,-7.495617319364101e-05,-2.9364025976974517e-05,5.717293606721796e-05,-0.00014090025797486305,-3.656693661469035e-05,1.3597040378954262e-05,2.2653204723610543e-05,4.7468231059610844e-05,-9.947741637006402e-05,1.4283332347986288e-05,0.0
9.3244161689654e-06,-8.045029971981421e-06,-5.2965937356930226e-05,4.3021176679758355e-05,6.316172220977023e-05,0.0001625644217710942,-8.013909973669797e-05,-1.9814518964267336e-05,-9.112398402066901e-05,4.642071871785447e-06,-1.0789415682666004e-05,9.590163244865835e-06,2.5620644009904936e-05,-5.978719127597287e-05,5.230775423115119e-05,0.00011321896454319358,-2.5965977329178713e-05,3.023916360689327e-05,-4.9539245082996786e-05,4.7870857088128105e-05,5.0
9.595690062269568e-05,-2.387292443017941e-05,-0.00012257082562427968,-4.746978447656147e-05,-7.578463555546477e-05,-2.3176624381449074e-05,0.00015992049884516746,-4.3640335206873715e-05,-5.7323777582496405e-05,8.321974019054323e-05,-0.00010875337466131896,9.542498446535319e-06,-6.895919068483636e-05,-6.671981100225821e-05,-1.1382755474187434e-05,-1.1657029972411692e-05,-0.0001199886464746669,-1.578852243255824e-05,8.058316598180681e-05,3.768863098230213e-05,9.0
